0,1,2
2021-03-25 00:59:30,1374888638547304448,https://t.co/BY7iNI4WE0
2021-03-25 00:59:20,1374888597451464704,"ㅤ 

ㅤㅤㅤㅤ𐚱 ﹐FORM 

ㅤ"
2021-03-25 00:58:55,1374888491889258498,https://t.co/t4ORUZkE4p
2021-03-25 00:58:47,1374888457315655681,"ㅤ 

ㅤㅤㅤㅤ𐚱 ﹐CATALOGUE 

ㅤ"
2021-03-25 00:58:25,1374888367096176644,https://t.co/PCfgGHwuRe
2021-03-25 00:58:14,1374888321638227968,"ㅤ 

ㅤㅤㅤㅤ𐚱 ﹐REGULATIONS 

ㅤ"
2021-03-25 00:52:43,1374886931431976961,"ㅤ

         earthlings, leaf 🌿 a trace to
         my heavenly page now  ᐢ. ֑ .ᐢ 
         promise  me you  would… https://t.co/2lD5xUDuy1"
2021-03-24 03:19:13,1374561412261896198,aduh aku mager banget HAJDJSJDJ
2021-03-24 03:19:05,1374561377705070593,"halo selamat pagi! aku buka jasa bikin carrd nih, bisa custom atau bisa liat juga dari katalog aku ^_____^ harga te… https://t.co/CQAAeKNr4J"
2021-03-23 08:59:28,1374284649359319041,"@turmoilheart yes yes, i'm much better now, bian!! thanks for asking me 🥺 anyway, i miss you so much :&lt;"
2021-03-23 03:30:02,1374201748311601161,"@beamessages Carrd, belum dapet cust dari kemarin :("
2021-03-23 01:14:37,1374167667838349313,@beIanjafess boleh cek carrd disini ya kak! boleh custom dan harga start from 7K aja https://t.co/a9v5zBCgvn
2021-03-23 01:11:00,1374166756898394112,@chabewon disini kak! boleh custom juga :D https://t.co/a9v5zBCgvn
2021-03-23 00:48:25,1374161075260727299,"halo selamat pagi! aku buka jasa bikin carrd nih, bisa custom atau bisa liat juga dari katalog aku ^_____^ harga te… https://t.co/wxhGXaRnQh"
2021-03-22 12:16:17,1373971794294571014,"ba mutualan yuk? rt / like aja ya nanti aku follow pelan-pelan! ૮₍ ˶ᵔ ᵕ ᵔ˶ ₎ა

t. #zonaba #zonauang"
2021-03-22 10:11:38,1373940423689834497,"@gaelaksi salam kenal juga, gaga &gt;_____&lt;"
2021-03-22 10:06:49,1373939214169952258,@beamessages Wah kayaknya gaada....
2021-03-22 10:04:48,1373938703198871553,@gaelaksi halo gaga!!
2021-03-22 09:51:49,1373935437094342658,"@ngelntot ini kak boleh diliat, bisa custom juga ya! https://t.co/a9v5zBCgvn"
2021-03-22 09:46:38,1373934132707741696,@beamessages yuk yuk aku spesialis carrd
2021-03-22 09:46:27,1373934086524260360,@beamessages ayo temenan!
2021-03-22 09:36:08,1373931492544495619,@estmignons haii boleh cek disini ya! https://t.co/a9v5zBTRTX
2021-03-22 09:35:23,1373931302731276290,"@turmoilheart aku hiatus bentaran bian, things goes hard lately 🥺"
2021-03-22 06:51:20,1373890017475457025,acc aku masuk hastag ga ya T______T
2021-03-22 06:50:52,1373889898491437058,ada yang jual pinned png? terutama yang bisa untuk BA :] langsung drop catalogue aja ya! :D #zonaba #zonauang
2021-03-22 06:34:22,1373885745828487169,@munconvo Kalo untuk sekarang sih beli skincare
2021-03-22 06:33:53,1373885627406553096,@turmoilheart BIAAANN AJDJSJJDD I THOUGHT YOU ALREADY FORGET ME 🥺
2021-03-22 06:29:28,1373884516704559106,@akiractori AAAAA iya!! aku mau aktif lagi 🥺
2021-03-22 06:27:38,1373884054827720706,@sourtinie boleh cek disini ya! https://t.co/a9v5zBCgvn
2021-03-22 06:27:05,1373883916403187712,"halo selamat siang! aku buka jasa bikin carrd nih, bisa custom atau bisa liat juga dari katalog aku ^_____^ harga t… https://t.co/LWLbAa0yx5"
2021-03-22 06:26:48,1373883844902809600,aku mau aktif lagi &gt;:(
2021-03-08 09:40:06,1368859057751269381,aku.... aku udah lama ga on disini &lt;//3
2021-02-22 11:14:52,1363809478332719105,"@ponbyo huhu gapapa, semangat sion!! 🥺"
2021-02-22 10:15:48,1363794612028993537,@dearestmanda padahal kita udah berusaha buat fast respon terus 🥺
2021-02-22 10:13:12,1363793957424041988,di ghosting sama cust ternyata lebih sakit ya :(
2021-02-22 03:27:04,1363691753371439106,"halo selamat pagi! aku buka jasa bikin carrd nih, bisa custom atau bisa liat juga dari katalog aku ^_____^ harga te… https://t.co/3UyavP5I0A"
2021-02-22 03:07:58,1363686946384437248,oke semangat hari senin 🤧
2021-02-21 21:28:14,1363601450601906177,"aku gabisa bobo, daripada belum tidur . . . ."
2021-02-21 07:51:49,1363395990082887683,aku ngerasa asing banget disini ahdksjdjs
2021-02-21 07:49:13,1363395337218449412,"halo! aku buka jasa bikin carrd nih, bisa custom atau bisa liat juga dari katalog aku ^_____^ harga terjangkau bang… https://t.co/ODC2SHiwyR"
2021-02-21 06:20:58,1363373127971917826,hari ini libur dulu aja deh T______T
2021-02-21 05:24:10,1363358832479539202,@INCEPTIOUN huhu pantes T______T okaayy makasih ya :D
2021-02-21 04:10:36,1363340320327442434,hayii inka! follback aku ya :D https://t.co/bTRWk19K5Q
2021-02-21 04:10:23,1363340263825969155,halo haloo alora! follback aku ya :D https://t.co/nal8dyXeHc
2021-02-21 04:10:06,1363340193604886530,haii haii follback aku ya :D https://t.co/mNtyQ3oDF8
2021-02-21 04:09:44,1363340100264808448,halooo evin! follback ya :D https://t.co/GBfya4LQCw
2021-02-21 04:09:28,1363340035844567041,haloo jess! follback ya :D https://t.co/GTvMMRsKAP
2021-02-21 04:09:13,1363339972825153537,haloo caca! follback ya :D https://t.co/QVt3GLSIGP
2021-02-21 04:08:58,1363339908362870785,haii haii lala! follback ya :D https://t.co/xP9sDcZo34
2021-02-21 04:08:44,1363339850565316609,aloowww vierra! follback aku ya :D https://t.co/8eJ0WfzV4z
2021-02-21 04:08:18,1363339740716490752,halooo fay! follback ya :D https://t.co/YhydhEkY7t
2021-02-21 04:07:58,1363339658332041223,haloo lala! follback ya :D https://t.co/9yiEoja22P
2021-02-21 04:07:45,1363339602396815362,haloo salsa!! follback ya :D https://t.co/ReBiWrXyTI
2021-02-21 04:07:29,1363339534067372032,aloo lila! follback ya :D https://t.co/6UTP667bgn
2021-02-21 04:07:14,1363339471396069377,haii faya!! follback ya :D https://t.co/CVn0uqlmKd
2021-02-21 04:06:52,1363339379545055232,HAII kiara!! follback ya :D https://t.co/LBUjeNwOFd
2021-02-21 04:06:34,1363339306459230208,haloow nei! follback ya :D https://t.co/HdwwuoKu90
2021-02-21 04:06:14,1363339221063200771,haloo chan! follback ya :D https://t.co/LnSxZWIf3K
2021-02-21 04:05:53,1363339134220177408,halo halo nao! follback ya :D https://t.co/kGCn1IGYpd
2021-02-21 04:05:38,1363339071569883141,halooo aya! follback ya :D https://t.co/6uDIRL3Vy5
2021-02-21 04:05:26,1363339019673772033,haii oka! follback aku ya :D https://t.co/x2WthexgiP
2021-02-21 04:05:13,1363338966519349250,hai hai hyooo! follback aku ya :D https://t.co/oEf1tecxpS
2021-02-21 04:04:58,1363338900672974848,halooo arla!! follback aku ya ^___^ https://t.co/hVf4tECiz2
2021-02-21 04:04:40,1363338824546312194,hai hai amanda! follback aku ya :D https://t.co/gbUVQ8feFj
2021-02-21 04:04:24,1363338757320019973,"halo, april! follback aku ya :D https://t.co/nYOmb0Ce5i"
2021-02-21 04:04:10,1363338701707776002,"halo, anisa! follback aku ya :D https://t.co/2inww6sFrl"
2021-02-21 03:55:33,1363336530392010760,@beamessages semangat sender! sini kita pelukan &gt;:( https://t.co/9Ow2rbXerM
2021-02-21 03:42:39,1363333284407648260,@munconvos dominan ke papa sih
2021-02-21 03:42:17,1363333192975978498,@munconvos slime 😭
2021-02-21 03:26:32,1363329227920080898,mau bikin leot males banget ya Tuhan . . . . https://t.co/REdupGq0Ea
2021-02-21 03:11:19,1363325399195815938,@beIanjafess aku! bisa cek detail disini ya nder! harga start from 7k aja &lt;33 https://t.co/a9v5zBCgvn
2021-02-21 03:09:49,1363325023839080448,@beIanjafess hai hai aku spesialis carrd!
2021-02-21 03:08:47,1363324764106887174,@ponbyo aamiin! semangat sion! 🥺
2021-02-21 03:01:33,1363322944080859140,"@munconvos cuma 4, 1 akun lagi di logout"
2021-02-21 03:00:57,1363322791559192582,yuk ada req dm yuk https://t.co/dXwUBoGdgJ
2021-02-21 02:57:30,1363321921408884742,@Iarismanis aku mau temenan!
2021-02-20 15:22:58,1363147139006652417,oke saatnya istirahat! &lt;33
2021-02-20 14:25:32,1363132684994703366,look how cute he is 🥺 https://t.co/naw95ebVUa
2021-02-20 12:58:33,1363110796289482754,@tuumis aaaa makasih sye!! kamu juga semangat ♡_____♡
2021-02-20 12:44:28,1363107248789102598,yuk bisa yuk ada dm req
2021-02-20 12:33:51,1363104578573635586,@celiebot semangat icel!!
2021-02-20 12:29:10,1363103400070705152,"RT @Stray_Kids: [스키지기]
STAY 덕분에 오늘 하루 제일 행복했던 Stray Kids!
잊지 못할 첫 팬미팅을 예쁜 추억으로 만들어준 STAY 감사합니다😍 You Make Stray Kids Stay❣

#StrayKids #스트레이…"
2021-02-20 12:00:51,1363096275164426243,@Iarismanis ih sumpah bagus banget 🥺 kayaknya up to 20k nder! btw temenan yuk!!
2021-02-20 11:58:32,1363095689983455233,@beIanjafess di aku bisa nder! harga start from 7k aja ^___^ untuk lengkapnya bisa cek carrd aku ya! https://t.co/a9v5zBCgvn
2021-02-20 11:52:04,1363094062807408645,kapan aku mau selesaiin pinned
2021-02-20 11:51:53,1363094016070348801,HUHU *garuk tanah*
2021-02-20 11:51:29,1363093918187978753,@beIanjafess boleh di aku nder! start from 7k aja ^____^
2021-02-20 11:38:38,1363090681753784323,@munconvos aku aku
2021-02-20 11:38:29,1363090645028642816,RT @fromneos: manifesting DM req 😞
2021-02-20 11:37:23,1363090368208588807,@munconvos Lingga
2021-02-20 11:12:03,1363083991239155715,@Iarismanis bisa dapet carrd kak! bisa custom atau cek katalog juga bisa banget ^___^ https://t.co/a9v5zBCgvn
2021-02-20 10:10:21,1363068463867043850,@aszterik halo! aku soon to be ba carrd &lt;3
