0,1,2
2021-07-02 14:02:31,1410962089863049220,@cherrieswon bestieee🤩
2021-07-02 14:02:00,1410961962805063684,"@CH0COMINTY wuihhh, ak cellyn 08l🤩"
2021-07-02 14:01:35,1410961855774740486,@belift_fess 03
2021-07-02 14:01:13,1410961761797230592,@maiheesa kt diawasi oleh bela and enha💀
2021-07-02 13:59:25,1410961309588361216,NGIYAHAHAHHA sungsun wangi bgtt https://t.co/1qYxSklpuP
2021-07-02 13:58:56,1410961188398063623,NO. https://t.co/CJhaBJyOws
2021-07-02 13:58:35,1410961099554312192,@belift_fess Hloo nder
2021-07-02 13:57:51,1410960915600580609,"@bokkeumyeon ak yg ikatan cinta bilek
""Heum heummm, mau join sm nenek2nya😳"""
2021-07-02 13:56:39,1410960612495020039,@starfess Sm aq
2021-07-02 13:56:19,1410960532056674305,@belift_fess Hlooo senderr
2021-07-02 13:56:07,1410960478206009347,@preciousjay_ Lewattt
2021-07-02 13:55:55,1410960431644954624,"RT @ENHYPEN_members: I’m so exited to see our first show as an ambassador😆

Thanks for the invitation! 
Something tells me this season’s go…"
2021-07-02 13:55:34,1410960343384281094,RT @basejaywon: Jwf! D O R R R R 😭😭😭😭 https://t.co/2jMXueDsZv
2021-07-02 13:53:51,1410959911035437061,@jwoni33 @.azxmffh ayooo kak disss
2021-07-02 12:55:11,1410945145567023105,ini jantung gua yg terlalu lemah ato enha yg sgt berdamage?😥 https://t.co/sH7nQqxeZE
2021-07-02 12:52:19,1410944424255770624,RT @starfess: Lagi lagii
2021-07-02 12:52:05,1410944366424723461,RT @starfess: Pemanasan hayuk rt 10 orang
2021-07-02 12:50:21,1410943929084628994,Sinyal gua ga berteman bgt dh
2021-07-02 12:49:02,1410943597604589569,"RT @ENHYPEN_members: #ENHYPEN #AMI #JUNGWON

ENHYPEN❣× AMI-

앞으로 많이 기대해주세요~❣ https://t.co/xNfguHdQDS"
2021-07-02 12:48:39,1410943500208644104,@starfess Yoooo
2021-07-02 12:45:36,1410942735721275395,kenapa ga bisa di refresh?!!!
