0,1,2
2021-07-03 10:50:34,1411276171375910916,"RT @NCTsmtown_DREAM: ✨🌈🐬🦊🐯🐹🌈✨

#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFuture https://t.co/PJmmZzApAb"
2021-07-03 10:36:41,1411272680402132992,RT @NCTDreamINA: -jeno as ipin                   -renjun as upin  https://t.co/AkDAMOXTLG
2021-07-03 07:28:18,1411225269134712833,RT @HRJFEED: he is amazing https://t.co/iQ0dpK6oB5
2021-07-03 07:17:10,1411222468824498176,RT @LJNFEED: https://t.co/7KrnV2icaN
2021-07-03 07:14:01,1411221675455049728,RT @HRJVISUAL: he’s breathtaking.. https://t.co/0gse0SDVVT
2021-07-03 07:13:34,1411221562322128898,RT @HRJVISUAL: the visuals 💓 https://t.co/kDDU4Q2F3l
2021-07-03 07:13:05,1411221441236799488,RT @23jellies: just keep looking to the stars~ hello future 👋🏼 https://t.co/CKUjQ0PA6r
2021-07-03 07:12:39,1411221333392961536,@renjunbase RENJUN TUH COCOK BANGET PAKE BAJU PUTIH
2021-07-03 07:12:07,1411221197027610628,RT @HRJVISUAL: renjun white prince today https://t.co/lzN25tTuq6
2021-07-03 07:12:02,1411221176551043075,RT @23jellies: ending fairies 🧚🏻‍♂️💓 https://t.co/VdxQWehFwV
2021-07-03 07:11:56,1411221149975867394,RT @HRJFEED: #renjun in all white 🤍 https://t.co/Asb29zzfOR
2021-07-03 07:02:51,1411218864738762758,RT @_jaemiverse: but have you seen this renmin pic ?? :0 https://t.co/Ys9iA28Eia
2021-07-03 06:40:13,1411213169725378567,"@ashyuck 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:40:06,1411213140268707842,"@gladiolusjun 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:39:58,1411213106294837249,"@rnjuncutie 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:39:46,1411213056193957898,"@renjoniee 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:39:36,1411213014766817282,"@qilalienn2 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:39:26,1411212974652420097,"@fluffynjunn 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:39:18,1411212941249028097,"@baekjaemren 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:39:08,1411212897900843009,"@saturnjenren 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:38:57,1411212852610813954,"@Leebiruu 런쥔이 항상 행복하시고 건겅하길 바래요
#런쥔 #RENJUN #NCT런쥔 #엔시티런쥔 
@NCTsmtown_DREAM"
2021-07-03 06:16:07,1411207106762399744,"RT @armaraher: 243. ""Nanti kita ketemu lagi, Bang."" 

—End. https://t.co/zXRHCtYkA3"
2021-07-03 06:16:03,1411207089951690754,"Aku nangis, sakit banget, tapi suka. Raka😭😭😭😭😭 https://t.co/nAEGTcD1oE"
2021-07-03 05:23:27,1411193851805462531,"@NCTDreamINA 재민아 나는 네 편이야 지금 이대로의 모습도 좋아 옛날도 좋았고 지금도 좋고 앞으로도 좋을거야
@NCTsmtown_DREAM"
2021-07-03 05:13:49,1411191425186734080,"RT @lalablushh: — Blue and Yellow 

Noren / Jenren AU https://t.co/0DR15MsVHR"
2021-07-03 05:02:03,1411188464486273025,"RT @sparkliemarklee: uh oh 😱‼
.
#marklee #nct_mark #mark #nctdream
#nctfanart #nct #마크 #nct_마크 https://t.co/Qt2tM64TuI"
2021-07-03 05:01:25,1411188305647919106,"@NCTDreamINA 재민아 나는 네 편이야 지금 이대로의 모습도 좋아 옛날도 좋았고 지금도 좋고 앞으로도 좋을거야
@NCTsmtown_DREAM"
2021-07-03 04:59:35,1411187845562134534,"RT @WAYTOTHEClTY: b-JM🐰 

""huhu selca kaya gini yang kamu pengen?!"" https://t.co/jbV8FqZpE2"
2021-07-03 04:06:36,1411174513224519681,@campdenoren23 Hmu
2021-07-03 02:28:17,1411149768621838338,RT @renjunbase: mubank lg nyari mc baru. Injeolmies pengen liat renjun! nge MC engga?? Kalo pengen nanti aku drop caranya di komen. Bantu R…
2021-07-03 02:04:44,1411143841302794240,"RT @dailynoren: ?
https://t.co/gopP6rktdA"
2021-07-03 02:03:05,1411143428113539072,"@norenfess Noren, jaemren, markmin"
2021-07-03 00:16:46,1411116670685376516,RT @jenreonly: #NOREN #젠런 : why can't you hold me in the street? https://t.co/TdDUvcI65J
2021-07-03 00:16:26,1411116588380549126,RT @soyaalways: 런깅 귀여워 https://t.co/G36hFGQwNO
2021-07-03 00:07:07,1411114244314079235,RT @leearuza: 24. Balas dendam lagi https://t.co/di84D2rqSX
2021-07-02 10:08:56,1410903306742812675,"RT @NCTsmtown_DREAM: 🧡🐬🐶🐹🧡

#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFuture https://t.co/Tu9rTtHiE4"
2021-07-02 10:08:40,1410903241320136713,"RT @NCTsmtown_DREAM: 🧡🤍🧡🤍🧡🤍🧡
🐹🦊🐬🐶🐻🐰🐯

#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFuture https://t.co/xG0Meebk7d"
2021-07-02 10:08:10,1410903112617918465,"RT @NCTsmtown_DREAM: 🧡🐻🦊🐰🐯🧡

#NCTDREAM #HelloFuture 
#NCTDREAM_HelloFuture https://t.co/Sm7OBhTasm"
2021-07-02 07:18:11,1410860338539466752,RT @jenrendays: the lowkey color coordination is cute 😩😩❤️🖤🤍 #젠런 https://t.co/vnbhjTV9eE
2021-07-02 06:19:22,1410845534101721090,RT @littlemoreluv_: 👨‍❤️‍👨 #젠런 https://t.co/kqKqm3QSlv
2021-07-02 06:11:09,1410843467631132674,RT @campdenoren23: /23fs/ eh kulitnya nempel. cie cieeee  https://t.co/0LtFWUiQwb
2021-07-02 03:29:51,1410802873982586887,@chitaglorya Bismillah. Semua rules done. Wish me luck. Aamiin https://t.co/aGC8C87KGX
2021-07-02 03:28:47,1410802607522824192,"RT @chitaglorya: $200 | 2800.000 IDR | 9200 PHP
IPhone 6s plus | one winner 

- RT like follow me &amp;

@ladyincrypto

- Turn on notifs ""🔔"" +…"
2021-07-02 03:28:02,1410802417248083969,@chitaglorya Bismillahirrahmanirrahim. Semua rules done. Wish me luck. Aamiin https://t.co/Q4PfalDyGM
2021-07-02 03:26:49,1410802111479107584,"RT @chitaglorya: $200 | 2800.000 IDR | 9200 PHP
IPhone 6s plus | one winner 

• RT like follow me &amp;

@flurbnb + on notifs ""🔔""

Ends in 72 h…"
2021-07-02 00:40:13,1410760184633303042,RT @NCTDreamINA: WIDIIHH KEBANGGAAN SPA NIEHH /dreamies https://t.co/0zBNdyhZ8B
2021-07-02 00:34:19,1410758699606413318,@campdenoren23 Markmin
2021-07-02 00:34:07,1410758650860244992,@campdenoren23 Noren jaemren
2021-07-02 00:19:57,1410755085819252740,RT @23reasons_for: 제법 용맹해요 https://t.co/YgU2kZgL9F
2021-07-02 00:19:45,1410755035592495104,RT @jenrenzzinchive: ⁉️⁉️ https://t.co/2YZSfDdgDi
2021-07-02 00:19:39,1410755007800954880,RT @norendestiny: 젤 나중에 와놓고 빠르게 런지니 옆자리 사수 https://t.co/9Suolx1fna
2021-07-02 00:19:19,1410754926272122883,RT @jenrenzzinchive: 남친 눈치는 왜 봄?? https://t.co/zAOP0FNxfy
2021-07-02 00:19:01,1410754850002935810,"RT @_renjxn: renjun's reaction to jeno's answer 🥲
they themselves r literally shocked that they know each other so well 😭  https://t.co/QyI…"
2021-07-02 00:16:19,1410754171372929031,RT @_renjxn: waiiit so jeno knows renjun talks in his sleep because he always sleeps the latest??! 🥲
2021-07-02 00:00:22,1410750156425682950,RT @leearuza: 18. Jangan iri https://t.co/RzA8HPCcAX
2021-07-01 23:46:54,1410746768594063363,RT @jaemrenfeed: https://t.co/izPug124la
